country,date,ip,cpi,unemp,rate3m,cpi_yoy,ip_yoy,epu_adjusted,epu_unadjusted,nb_articles,rec_m
DEU,2001-01-01,84.27835,80.60434000000002,7.7,4.7707273,1.408444679513754,6.471302908070187,73.640762,73.640762,183.0,0.0
DEU,2001-02-01,85.24484,81.0708,7.7,4.7558,1.8757289220040718,5.376335579107994,114.27164,114.27164,202.0,0.0
DEU,2001-03-01,84.1817,81.0708,7.6,4.7086364,1.8757289220040718,4.186600398495188,154.85852,154.85852,212.0,0.0
DEU,2001-04-01,83.11855,81.44396999999998,7.6,4.682,2.344664294071719,1.4150897353742309,92.04081,92.04081,165.0,1.0
DEU,2001-05-01,83.89175,81.72385,7.7,4.6366818,2.816901940042893,0.0,62.484077,62.484077,191.0,1.0
DEU,2001-06-01,83.7951,81.81714000000001,7.7,4.4535714,2.453266741808413,2.8469655670807725,71.919121,71.919121,170.0,1.0
DEU,2001-07-01,81.66882,81.91043,7.8,4.4671364,2.093014212180355,-2.1990736859853977,64.801239,64.801239,186.0,1.0
DEU,2001-08-01,83.89175,81.72385,7.8,4.3535217,2.09790567982171,-0.11507541517637998,118.69941,118.69941,186.0,1.0
DEU,2001-09-01,82.73196,81.72385,7.9,3.98285,1.8604612321543756,-1.609192121548353,52.099377,52.099377,213.0,1.0
DEU,2001-10-01,81.18557,81.63055,8.0,3.5998696,1.8626145509945458,-3.114179707405329,97.92514,97.92514,237.0,1.0
DEU,2001-11-01,80.41237,81.44396999999998,8.0,3.3856818,1.511619298133171,-4.477612117598017,104.77229,104.77229,198.0,1.0
DEU,2001-12-01,81.28222,82.19030999999998,8.1,3.3448889,1.614764907172228,-3.8857113126313236,142.79375,142.79375,165.0,1.0
DEU,2002-01-01,81.08892,82.2836,8.1,3.3387727,2.0833369518316047,-3.7844001454703347,150.85268,150.85268,163.0,1.0
DEU,2002-02-01,81.28222,82.56348,8.2,3.3571,1.8412054648529352,-4.648515968825794,150.90053,150.90053,201.0,1.0
DEU,2002-03-01,81.76546,82.75005999999999,8.2,3.3908,2.0713499805108393,-2.8702675284533408,77.346786,77.346786,179.0,1.0
DEU,2002-04-01,81.95876,82.65676999999998,8.3,3.4069048,1.4891219079816498,-1.3953443605548954,82.440018,82.440018,229.0,1.0
DEU,2002-05-01,81.28222,82.75005999999999,8.4,3.4671364,1.2557044241062965,-3.1105919235205004,69.794769,69.794769,230.0,1.0
DEU,2002-06-01,82.92525,82.75005999999999,8.5,3.464,1.1402500747398125,-1.0380678583831293,106.10561,106.10561,242.0,1.0
DEU,2002-07-01,81.66882,82.84335,8.6,3.41,1.13895141314726,0.0,96.490883,96.490883,181.0,1.0
DEU,2002-08-01,83.40851,82.75005999999999,8.7,3.3519091,1.2557044241062965,-0.5760280361298831,132.019,132.019,216.0,1.0
DEU,2002-09-01,82.63531,82.75005999999999,8.9,3.3101429,1.2557044241062965,-0.11682305121261116,162.85355,162.85355,222.0,1.0
DEU,2002-10-01,81.95876,82.65676999999998,9.0,3.2612609,1.257151887375474,0.952373679214169,82.475136,82.475136,180.0,1.0
DEU,2002-11-01,83.0219,82.37689,9.1,3.1241429,1.1454746127921078,3.245184789355182,98.841248,98.841248,186.0,1.0
DEU,2002-12-01,81.66882,83.12323,9.2,2.94105,1.1350729787976466,0.47562677298922384,165.53111,165.53111,175.0,1.0
DEU,2003-01-01,82.44201,83.12323,9.4,2.8318182,1.0204098994210264,1.6686496749494184,140.53339,140.53339,221.0,1.0
DEU,2003-02-01,82.73196,83.58969,9.5,2.68745,1.242934527469064,1.7835880958960049,133.06403,133.06403,243.0,1.0
DEU,2003-03-01,82.73196,83.68298,9.6,2.5299524,1.1273949529462701,1.1820394577368054,89.771278,89.771278,269.0,1.0
DEU,2003-04-01,82.44201,83.40311,9.7,2.53335,0.9029387429487334,0.5896258069302052,129.35019,129.35019,162.0,1.0
DEU,2003-05-01,81.95876,83.21652,9.7,2.4005238,0.5636974764731351,0.8323345499175572,77.725845,77.725845,220.0,1.0
DEU,2003-06-01,81.47552,83.49639999999998,9.8,2.1518571,0.9019207961903364,-1.7482371171627542,246.48132,246.48132,154.0,1.0
DEU,2003-07-01,83.0219,83.68298,9.8,2.1300435,1.0135152670672998,1.6567889679317105,145.93936,145.93936,143.0,1.0
DEU,2003-08-01,81.37887,83.68298,9.8,2.1404286,1.1273949529462701,-2.4333728057244985,87.682632,87.682632,160.0,1.0
DEU,2003-09-01,80.89562,83.58969,9.8,2.1473182,1.0146578745683144,-2.1052622662152687,102.6412,102.6412,202.0,1.0
DEU,2003-10-01,83.11855,83.58969,9.8,2.1435652,1.1286673795746216,1.4150897353742309,116.49283,116.49283,211.0,1.0
DEU,2003-11-01,83.69846,83.40311,9.8,2.15905,1.2457620092237054,0.8149175097173167,149.48759,149.48759,212.0,1.0
DEU,2003-12-01,84.08505,84.05615,9.8,2.1463333,1.12233367254857,2.958570969924623,95.220428,95.220428,177.0,1.0
DEU,2004-01-01,84.1817,84.05615,9.8,2.0894762,1.12233367254857,2.110198429174659,91.202713,91.202713,155.0,1.0
DEU,2004-02-01,84.375,84.24274,10.1,2.07055,0.7812566358363027,1.985979783387215,149.91647,149.91647,157.0,1.0
DEU,2004-03-01,83.69846,84.52261,10.3,2.0288261,1.0033462001472593,1.1682305121261338,154.30424,154.30424,174.0,1.0
DEU,2004-04-01,84.9549,84.80248,10.3,2.04875,1.6778391117549418,3.0480697886914765,108.94215,108.94215,157.0,1.0
DEU,2004-05-01,85.63145,84.98907,10.3,2.0858571,2.130045813018855,4.481143931411369,80.436028,80.436028,188.0,1.0
DEU,2004-06-01,84.9549,84.98907,10.3,2.1126818,1.7877058172568239,4.270460624246386,102.83199,102.83199,169.0,1.0
DEU,2004-07-01,86.11469,85.17565,10.3,2.1160455,1.7837199392277903,3.7252700793405147,93.117073,93.117073,135.0,1.0
DEU,2004-08-01,85.24484,85.26894,10.4,2.1142727,1.8952001948305375,4.750582061412234,55.44696,55.44696,178.0,1.0
DEU,2004-09-01,85.05154,85.08235999999998,10.4,2.1185909,1.7857106540291934,5.13738568293316,143.99071,143.99071,163.0,1.0
DEU,2004-10-01,86.11469,85.17565,10.5,2.1473333,1.897315326806459,3.6046586471972786,73.402435,73.402435,170.0,1.0
DEU,2004-11-01,84.66495,84.98907,10.6,2.1703182,1.9015597859600275,1.1547285338344482,56.754143,56.754143,178.0,1.0
DEU,2004-12-01,84.7616,85.92199000000002,10.7,2.1731739,2.219754295194365,0.8046020071344584,33.396523,33.396523,155.0,1.0
DEU,2005-01-01,86.59794,85.26894,10.7,2.1454286,1.442833153790657,2.8702675284533186,117.63908,117.63908,134.0,1.0
DEU,2005-02-01,85.63145,85.64211,10.9,2.13835,1.6611164356715058,1.489125925925916,89.91964,89.91964,165.0,1.0
DEU,2005-03-01,86.59794,86.01528,10.9,2.1371905,1.7660008369358327,3.4641975491544352,188.70374,188.70374,142.0,0.0
DEU,2005-04-01,87.17783,85.8287,11.2,2.1372381,1.2101297037539371,2.6166001019364504,113.03068,113.03068,161.0,0.0
DEU,2005-05-01,86.21134,86.01528,11.2,2.1256364,1.2074611476511121,0.6771927837260883,153.90694,153.90694,160.0,0.0
DEU,2005-06-01,87.95103,86.10857,11.2,2.1110455,1.3172282035796012,3.5267300650109634,184.94121,184.94121,113.0,0.0
DEU,2005-07-01,89.11082,86.48174,11.2,2.1194286,1.5334077286172754,3.4792321728151165,89.810799,89.810799,130.0,0.0
DEU,2005-08-01,86.79124,86.57504,11.2,2.1324783,1.5317418042255504,1.8140687459792249,125.12341,125.12341,127.0,0.0
DEU,2005-09-01,88.82088,86.66833000000001,11.1,2.1391364,1.8640409128285018,4.431830393664837,254.13966,254.13966,190.0,0.0
DEU,2005-10-01,90.46392,86.76161999999998,11.0,2.196619,1.861999292051153,5.050508804014742,259.02612,259.02612,129.0,0.0
DEU,2005-11-01,89.59407,86.48174,10.9,2.3608636,1.7563081935124236,5.821913318321226,201.66438,201.66438,178.0,0.0
DEU,2005-12-01,89.59407,87.13478999999998,10.7,2.4728571,1.411512931672032,5.70124915055874,120.994,120.994,129.0,0.0
DEU,2006-01-01,90.56057,86.85491,10.6,2.5116818,1.859962138616944,4.575894068611808,144.15152,144.15152,167.0,0.0
DEU,2006-02-01,90.75387,87.22808,10.5,2.60035,1.8518576901012773,5.981937710969509,70.627296,70.627296,223.0,0.0
DEU,2006-03-01,89.88402,87.22808,10.5,2.7226087,1.4099820404002594,3.7946399186862934,162.29749,162.29749,217.0,0.0
DEU,2006-04-01,91.72036,87.50795999999998,10.3,2.7937778,1.9565250318366534,5.210648165938525,72.351463,72.351463,174.0,0.0
DEU,2006-05-01,92.59021,87.50795999999998,10.2,2.889,1.7353660884438016,7.399107820386486,98.742699,98.742699,215.0,0.0
DEU,2006-06-01,92.30025,87.69454,10.1,2.9856818,1.8418259645933022,4.945047260958746,82.508598,82.508598,233.0,0.0
DEU,2006-07-01,93.84665,88.06770999999999,10.0,3.1021905,1.8338784580421041,5.314539805603835,50.141785,50.141785,189.0,0.0
DEU,2006-08-01,94.3299,87.88113,9.9,3.2264783,1.508621884552408,8.68596876827661,37.662544,37.662544,180.0,0.0
DEU,2006-09-01,94.03995,87.60124999999998,9.8,3.335381,1.0764254947568164,5.875949438915717,115.11504,115.11504,201.0,0.0
DEU,2006-10-01,93.65335,87.69454,9.7,3.502,1.0752680736021647,3.525637624370037,82.050621,82.050621,199.0,0.0
DEU,2006-11-01,95.29639,87.69454,9.6,3.5971818,1.4023769642007577,6.364617658289218,47.876858,47.876858,197.0,0.0
DEU,2006-12-01,96.16624,88.34758999999998,9.4,3.6842105,1.391866555253074,7.3354966461508075,32.481384,32.481384,158.0,0.0
DEU,2007-01-01,95.87629,88.34758999999998,9.2,3.7518636,1.7185902328377134,5.869795209990403,138.7659,138.7659,176.0,0.0
DEU,2007-02-01,96.74613,88.72074999999998,9.1,3.8182,1.711226476611638,6.602759750080067,96.550514,96.550514,180.0,0.0
DEU,2007-03-01,97.22938,88.90733,8.9,3.8909091,1.925125487113788,8.172042149427682,163.52791,163.52791,220.0,0.0
DEU,2007-04-01,96.45618,89.37379,8.7,3.9752632,2.132183175107749,5.163324696937521,66.247856,66.247856,158.0,0.0
DEU,2007-05-01,98.19588,89.37379,8.6,4.0713636,2.132183175107749,6.054279388717232,106.68034,106.68034,188.0,0.0
DEU,2007-06-01,98.38918,89.37379,8.5,4.1477619,1.9148854649331692,6.596872706195267,112.52234,112.52234,203.0,0.0
DEU,2007-07-01,99.06572,89.84026,8.5,4.2161818,2.0127127184299543,5.561274696539509,90.844254,90.844254,176.0,0.0
DEU,2007-08-01,99.25902,89.74696,8.4,4.5436087,2.1231292770131693,5.225405730314581,94.105553,94.105553,187.0,0.0
DEU,2007-09-01,100.1289,89.93354999999998,8.4,4.7417,2.6624049314364795,6.474854569786559,50.472912,50.472912,201.0,0.0
DEU,2007-10-01,100.3222,90.12013,8.3,4.6873913,2.765953273715782,7.120781050544367,105.41748,105.41748,153.0,0.0
DEU,2007-11-01,100.0322,90.58659,8.2,4.6385455,3.2978678034002895,4.969558657993245,51.636242,51.636242,163.0,0.0
DEU,2007-12-01,100.9021,91.14635,8.1,4.8483684,3.167896260667691,4.9246596310722035,118.81976,118.81976,131.0,0.0
DEU,2008-01-01,101.7719,90.86647,8.0,4.4815455,2.851102107029768,6.14918453769957,73.141449,73.141449,151.0,0.0
DEU,2008-02-01,101.3853,91.23964,7.9,4.3620952,2.839121626000707,4.795199559920382,159.02708,159.02708,207.0,1.0
DEU,2008-03-01,101.2887,91.7061,7.8,4.5963684,3.1479631656917473,4.174993196500898,42.309986,42.309986,150.0,1.0
DEU,2008-04-01,101.8686,91.51952,7.7,4.7835,2.4008492870225107,5.6112734300694855,73.938065,73.938065,147.0,1.0
DEU,2008-05-01,99.54897,92.07927,7.5,4.857381,3.0271514724842685,1.3779498691798509,66.798836,66.798836,175.0,1.0
DEU,2008-06-01,100.6121,92.26585,7.4,4.9405238,3.235915137983958,2.2593134732904696,63.619129,63.619129,136.0,1.0
DEU,2008-07-01,99.06572,92.82561,7.3,4.961,3.322953428674391,0.0,23.509954,23.509954,155.0,1.0
DEU,2008-08-01,100.6121,92.54573,7.1,4.9651905,3.118512315068944,1.3631808978166404,105.78653,105.78653,117.0,1.0
DEU,2008-09-01,98.67912,92.45244,7.0,5.0191818,2.800834616225001,-1.4479136393189207,83.282143,83.282143,125.0,1.0
DEU,2008-10-01,96.64948,92.26585,7.0,5.113087,2.380955287126185,-3.660924501256946,128.78763,128.78763,130.0,1.0
DEU,2008-11-01,92.3969,91.79939,7.0,4.2383,1.3388295110788428,-7.632842224803616,161.60736,161.60736,178.0,1.0
DEU,2008-12-01,89.01418,92.17256,7.1,3.292619,1.1258925892260185,-11.781637845000258,148.71234,148.71234,99.0,1.0
DEU,2009-01-01,82.82861,91.7061,7.1,2.4565238,0.9240262112085951,-18.61347778709055,105.93169,105.93169,132.0,1.0
DEU,2009-02-01,80.12242,92.26585,7.2,1.94305,1.1247413952970575,-20.972350034965615,104.42345,104.42345,120.0,1.0
DEU,2009-03-01,80.21907,92.07927,7.3,1.6354545,0.40691949608584466,-20.801560292510423,85.641998,85.641998,133.0,1.0
DEU,2009-04-01,77.80283,92.17256,7.4,1.4223,0.713552693458186,-23.624325847218863,143.91867,143.91867,119.0,1.0
DEU,2009-05-01,81.18557,92.07927,7.5,1.2817,0.0,-18.44659969862069,138.22401,138.22401,115.0,1.0
DEU,2009-06-01,82.53866,92.35915,7.5,1.2279091,0.1011208372328376,-17.963485505222543,234.08998,234.08998,93.0,1.0
DEU,2009-07-01,81.57217,92.35915,7.6,0.9749565,-0.50251218386822,-17.65853011515992,174.32326,174.32326,99.0,0.0
DEU,2009-08-01,82.73196,92.54573,7.5,0.8604762,0.0,-17.77136149628126,103.59976,103.59976,111.0,0.0
DEU,2009-09-01,86.01804,92.26585,7.5,0.7720909,-0.20182268850881258,-12.830556251413672,144.36221,144.36221,103.0,0.0
DEU,2009-10-01,84.375,92.26585,7.4,0.7375,0.0,-12.699995902719808,134.38533,134.38533,123.0,0.0
DEU,2009-11-01,84.85825,92.17256,7.2,0.7161905,0.4065059691573225,-8.158985853421497,130.40434,130.40434,149.0,0.0
DEU,2009-12-01,85.24484,92.91889,7.2,0.7120455,0.8097095274341992,-4.234538811681466,130.49329,130.49329,69.0,0.0
DEU,2010-01-01,86.40464,92.35915,7.1,0.67975,0.7121118442502627,4.3173850194998975,125.44554,125.44554,83.0,0.0
DEU,2010-02-01,85.53479,92.73232,7.0,0.6617,0.5055716714255531,6.755125469250678,88.000168,88.000168,112.0,0.0
DEU,2010-03-01,87.56443,93.19877,6.9,0.6449565,1.2158002555841207,9.15662572503022,119.94394,119.94394,123.0,0.0
DEU,2010-04-01,89.30412,93.29206,6.8,0.6447,1.2145697157592172,14.782611378017997,189.63176,189.63176,107.0,0.0
DEU,2010-05-01,92.20361,93.19877,6.7,0.6865238,1.2158002555841207,13.571426547845888,252.91225,252.91225,136.0,0.0
DEU,2010-06-01,91.23711,93.19877,6.6,0.7275909,0.9090815582430078,10.538637288271957,183.48123,183.48123,129.0,0.0
DEU,2010-07-01,91.23711,93.38535,6.5,0.8488182,1.111097276230888,11.848330135142904,90.9086,90.9086,150.0,0.0
DEU,2010-08-01,92.3969,93.47865,6.4,0.8955,1.008063797216785,11.68223259789809,246.79399,246.79399,100.0,0.0
DEU,2010-09-01,93.5567,93.38535,6.4,0.8805,1.213341664331935,8.764045309565294,177.11235,177.11235,93.0,0.0
DEU,2010-10-01,95.58634,93.47865,6.3,0.9976667,1.3144625015647726,13.287514074074092,125.58305,125.58305,118.0,0.0
DEU,2010-11-01,95.00645,93.57194,6.2,1.0420455,1.5182175693069455,11.959002218405402,191.38129,191.38129,130.0,0.0
DEU,2010-12-01,96.84278,94.13169,6.1,1.0216957,1.3052243736445757,13.605445209352274,161.94669,161.94669,93.0,0.0
DEU,2011-01-01,96.16624,93.94511,6.0,1.0172381,1.7171660847896453,11.297541428330703,169.45341,169.45341,102.0,0.0
DEU,2011-02-01,97.13273,94.50486,5.9,1.08675,1.9114587017773133,13.559324808069317,209.5939,209.5939,85.0,0.0
DEU,2011-03-01,97.51933,95.06461,5.7,1.1755217,2.002000670180526,11.368657341799636,348.12701,348.12701,79.0,0.0
DEU,2011-04-01,97.71263,95.06461,5.6,1.3212105,1.9000009218362202,9.415590232567105,114.87734,114.87734,89.0,0.0
DEU,2011-05-01,98.67912,95.06461,5.6,1.4250909,2.002000670180526,7.023054737227752,198.93677,198.93677,75.0,0.0
DEU,2011-06-01,97.13273,95.15791,5.5,1.4885909,2.102109287493814,6.461866229651503,133.78139,133.78139,105.0,0.0
DEU,2011-07-01,100.2255,95.34449,5.5,1.597619,2.097909361586159,9.851682062266098,162.77652,162.77652,102.0,1.0
DEU,2011-08-01,99.45232,95.43778,5.4,1.552087,2.0958047639755284,7.635992116618628,400.31393,400.31393,100.0,1.0
DEU,2011-09-01,97.90593,95.62437000000001,5.4,1.5364545,2.3976137584749813,4.648763797782518,422.72009,422.72009,121.0,1.0
DEU,2011-10-01,99.06572,95.62437000000001,5.3,1.5758571,2.295411840029793,3.6400389428029145,336.14279,336.14279,113.0,1.0
DEU,2011-11-01,98.38918,95.81095,5.2,1.4846818,2.39282203617881,3.5605266800306623,387.25998,387.25998,112.0,1.0
DEU,2011-12-01,97.32603,95.99754,5.2,1.4260952,1.9821698728663906,0.4990046754130839,303.42786,303.42786,92.0,1.0
DEU,2012-01-01,97.71263,95.90424,5.1,1.2222273,2.0853985907302697,1.6080383302913726,352.28693,352.28693,95.0,1.0
DEU,2012-02-01,98.09923,96.55729,5.1,1.0482857,2.1717719067569696,0.9950302024868574,191.93005,191.93005,87.0,1.0
DEU,2012-03-01,98.87242,97.11703,5.1,0.8584545,2.1589737758351824,1.3875095327254616,384.82785,384.82785,85.0,1.0
DEU,2012-04-01,97.42268,96.93046,5.1,0.7443158,1.9627177768887893,-0.2967374841921666,248.545,248.545,72.0,1.0
DEU,2012-05-01,99.06572,96.93046,5.1,0.6849091,1.9627177768887893,0.3917748759818762,387.32388,387.32388,118.0,1.0
DEU,2012-06-01,98.00258,96.74387,5.1,0.6588571,1.6666612370952683,0.8955271822381539,365.68918,365.68918,132.0,1.0
DEU,2012-07-01,98.77577,97.11703,5.1,0.4970455,1.8590901267603543,-1.4464682141770324,444.64575,444.64575,103.0,1.0
DEU,2012-08-01,98.96907,97.4902,5.0,0.3323913,2.1505320010587026,-0.4859112386719544,336.9928,336.9928,117.0,1.0
DEU,2012-09-01,97.71263,97.5835,5.0,0.2463,2.048776896517057,-0.19743441485106095,321.55243,321.55243,116.0,1.0
DEU,2012-10-01,96.35954,97.5835,5.0,0.207913,2.048776896517057,-2.731701743044923,296.36203,296.36203,113.0,1.0
DEU,2012-11-01,95.68299,97.67679,5.0,0.192,1.9474183274458712,-2.750495532130659,345.88095,345.88095,106.0,1.0
DEU,2012-12-01,96.16624,97.95667,5.0,0.1854737,2.0408127124924347,-1.1916544833894926,301.19208,301.19208,79.0,1.0
DEU,2013-01-01,95.29639,97.4902,5.1,0.2049091,1.6536912236622792,-2.4728021341765105,293.96777,293.96777,90.0,1.0
DEU,2013-02-01,95.97294,98.04996000000001,5.1,0.22335,1.545890527789262,-2.167488980290677,230.07845,230.07845,84.0,1.0
DEU,2013-03-01,97.71263,98.51642,5.0,0.20605,1.4409316265128647,-1.1730167017253157,74.981102,74.981102,71.0,1.0
DEU,2013-04-01,97.61598,98.04996000000001,5.0,0.2089048,1.1549517045519098,0.19841375745359713,226.31192,226.31192,71.0,1.0
DEU,2013-05-01,96.84278,98.42313,5.0,0.2012273,1.539939044960681,-2.2439043495570354,177.7466,177.7466,82.0,1.0
DEU,2013-06-01,98.58247,98.51642,4.9,0.21025,1.8322091105100524,0.5917089121531438,298.18246,298.18246,85.0,1.0
DEU,2013-07-01,97.03608,98.98288,4.9,0.2214348,1.921238736398756,-1.7612517725754007,344.99463,344.99463,43.0,1.0
DEU,2013-08-01,98.96907,98.98288,4.9,0.2258636,1.531107742111515,0.0,248.22433,248.22433,52.0,1.0
DEU,2013-09-01,98.67912,98.98288,4.9,0.2232381,1.4340334175347191,0.9891147132156775,460.62448,460.62448,78.0,1.0
DEU,2013-10-01,98.00258,98.7963,4.8,0.2258261,1.242833060917059,1.7051139928646375,176.23448,176.23448,54.0,1.0
DEU,2013-11-01,99.64562,98.98288,4.8,0.223381,1.3371549167412233,4.141415313212926,226.32257,226.32257,50.0,1.0
DEU,2013-12-01,99.83892,99.35605,4.8,0.2735,1.4285704077118933,3.819094933939393,112.51398,112.51398,64.0,1.0
DEU,2014-01-01,99.16237,98.7963,4.8,0.2920455,1.3397244030681987,4.056795855540796,35.879829,35.879829,63.0,1.0
DEU,2014-02-01,99.16237,99.26276,4.8,0.2881,1.2369204434147463,3.3232596604834574,117.14881,117.14881,90.0,1.0
DEU,2014-03-01,99.45232,99.54263,4.8,0.3053333,1.0416639175479636,1.7804146710614477,234.51328,234.51328,64.0,1.0
DEU,2014-04-01,99.06572,99.35605,4.8,0.32975,1.3320658162430554,1.4851461820083234,261.04135,261.04135,71.0,1.0
DEU,2014-05-01,98.58247,99.26276,4.7,0.3245714,0.8530819940394174,1.796406505472059,62.420193,62.420193,71.0,1.0
DEU,2014-06-01,98.67912,99.54263,4.7,0.2414286,1.0416639175479636,0.0980397427656321,83.289452,83.289452,116.0,1.0
DEU,2014-07-01,100.3222,99.82251,4.7,0.2050435,0.8482577997326324,3.386492941594499,146.51564,146.51564,137.0,1.0
DEU,2014-08-01,96.74613,99.82251,4.7,0.1915714,0.8482577997326324,-2.2460956741333526,277.38275,277.38275,76.0,1.0
DEU,2014-09-01,99.16237,99.82251,4.7,0.0970909,0.8482577997326324,0.4897185949773286,288.03619,288.03619,83.0,1.0
DEU,2014-10-01,99.45232,99.54263,4.7,0.0826087,0.7554230269757101,1.4792875861023402,301.54865,301.54865,87.0,1.0
DEU,2014-11-01,99.35567,99.54263,4.6,0.0809,0.5655018322360483,-0.29098117910248966,154.02959,154.02959,84.0,1.0
DEU,2014-12-01,100.9987,99.54263,4.6,0.0809048,0.18778926899771786,1.1616511877331925,164.4787,164.4787,80.0,1.0
DEU,2015-01-01,98.58247,98.51642,4.5,0.0626667,-0.28328996126373296,-0.5847984472335588,162.68904,162.68904,91.0,1.0
DEU,2015-02-01,99.64562,99.21654,4.5,0.0482,-0.04656328314869285,0.4873320393613101,228.18126,228.18126,94.0,1.0
DEU,2015-03-01,99.64562,99.71662,4.5,0.0271818,0.17478943443629547,0.19436449546876844,83.068192,83.068192,89.0,1.0
DEU,2015-04-01,100.4188,100.2167,4.4,0.0047,0.8662280756934315,1.3658407772133563,58.304726,58.304726,61.0,1.0
DEU,2015-05-01,100.6121,100.4167,4.4,-0.0103684,1.1625104923538299,2.0588143104955714,161.53954,161.53954,88.0,1.0
DEU,2015-06-01,100.5155,100.4167,4.4,-0.0139091,0.8780861024065834,1.860961062482125,33.316986,33.316986,106.0,0.0
DEU,2015-07-01,101.9652,100.6168,4.3,-0.0187391,0.7957022919980794,1.6377232556702204,153.34232,153.34232,82.0,0.0
DEU,2015-08-01,99.45232,100.6168,4.3,-0.0276667,0.7957022919980794,2.7972074955349813,162.7516,162.7516,65.0,0.0
DEU,2015-09-01,99.64562,100.4167,4.3,-0.0370455,0.5952465030182097,0.4873320393613101,127.14257,127.14257,114.0,0.0
DEU,2015-10-01,100.5155,100.4167,4.2,-0.0535909,0.8780861024065834,1.069034890287135,56.580643,56.580643,100.0,0.0
DEU,2015-11-01,99.25902,99.71662,4.2,-0.087619,0.17478943443629547,-0.09727678349911173,75.664223,75.664223,83.0,0.0
DEU,2015-12-01,99.74227,99.71662,4.2,-0.1263182,0.17478943443629547,-1.244006110969742,71.759659,71.759659,59.0,0.0
DEU,2016-01-01,101.2887,99.0165,4.1,-0.14615,0.5076108124919543,2.745143228811364,226.55833,226.55833,168.0,0.0
DEU,2016-02-01,101.0954,99.31655,4.1,-0.1835714,0.10079972552965444,1.4549360022046098,246.47862,246.47862,175.0,0.0
DEU,2016-03-01,100.3222,100.0167,4.0,-0.2285238,0.30093278332137263,0.6789861912646078,109.58199,109.58199,144.0,0.0
DEU,2016-04-01,100.9987,100.1167,4.0,-0.2491905,-0.09978376857351368,0.5774815074468087,171.65149,171.65149,134.0,0.0
DEU,2016-05-01,99.35567,100.6168,4.0,-0.2571818,0.19926964339596065,-1.2487861797934818,83.400871,83.400871,118.0,0.0
DEU,2016-06-01,101.192,100.7168,4.0,-0.2679091,0.2988546725793517,0.6730305276300586,252.99942,252.99942,200.0,0.0
DEU,2016-07-01,99.93557,101.1169,3.9,-0.2945238,0.4970342924839555,-1.9905124493454607,197.5345,197.5345,186.0,0.0
DEU,2016-08-01,101.482,101.0168,3.9,-0.2982174,0.39754792440229725,2.0408573676310438,149.4761,149.4761,130.0,0.0
DEU,2016-09-01,101.192,101.0168,3.8,-0.3016364,0.5976097601295471,1.5518795507519556,219.00139,219.00139,157.0,0.0
DEU,2016-10-01,101.8686,101.2169,3.7,-0.309,0.7968794035255078,1.346160542403907,136.59451,136.59451,167.0,0.0
DEU,2016-11-01,101.6753,100.5168,3.7,-0.3126818,0.8024539941285491,2.4343178080943995,138.85638,138.85638,162.0,0.0
DEU,2016-12-01,99.35567,101.2169,3.7,-0.3157619,1.5045435755844716,-0.38759895879650896,81.749413,81.749413,288.0,0.0
DEU,2017-01-01,101.0954,100.6168,3.7,-0.3255455,1.6161952805845425,-0.190840636714662,93.854019,93.854019,125.0,0.0
DEU,2017-02-01,101.8686,101.2169,3.6,-0.3286,1.9134273190117845,0.7648221382970943,301.15012,301.15012,135.0,0.0
DEU,2017-03-01,101.3853,101.4169,3.6,-0.3293478,1.3999662056436657,1.0596856926981424,105.94139,105.94139,189.0,0.0
DEU,2017-04-01,103.3183,101.817,3.6,-0.3303889,1.6983180628206807,2.296663224378137,216.00838,216.00838,111.0,0.0
DEU,2017-05-01,103.6082,101.817,3.6,-0.3294545,1.1928425471690485,4.280108020005291,195.42712,195.42712,138.0,0.0
DEU,2017-06-01,103.4149,102.117,3.5,-0.33,1.390234796975287,2.19671515534825,232.71904,232.71904,195.0,0.0
DEU,2017-07-01,103.8982,102.5171,3.5,-0.3304286,1.3847339069927855,3.9651847685463704,156.4512,156.4512,142.0,0.0
DEU,2017-08-01,106.3144,102.6171,3.5,-0.329087,1.5841919363907664,4.76182968408192,195.16974,195.16974,111.0,0.0
DEU,2017-09-01,105.2513,102.7171,3.4,-0.329381,1.6831853711461786,4.011483121195369,173.61298,173.61298,158.0,0.0
DEU,2017-10-01,103.7049,102.5171,3.4,-0.3295455,1.2845680909018276,1.8026163116014127,250.33514,250.33514,99.0,0.0
DEU,2017-11-01,107.3776,102.117,3.4,-0.329,1.5919726851630678,5.608343422640516,258.8407,258.8407,126.0,1.0
DEU,2017-12-01,106.6044,102.6171,3.4,-0.3278947,1.3833658213203481,7.295738632732274,421.76834,421.76834,105.0,1.0
DEU,2018-01-01,105.9278,102.017,3.3,-0.3284545,1.3916165093702082,4.780039447887852,146.23198,146.23198,122.0,1.0
DEU,2018-02-01,104.1881,102.3171,3.3,-0.3285,1.086972630064742,2.276952858878989,204.06651,204.06651,111.0,1.0
DEU,2018-03-01,105.8312,102.9172,3.3,-0.3279048,1.4793392422761897,4.385152482657739,107.71419,107.71419,108.0,1.0
DEU,2018-04-01,105.1546,103.1172,3.2,-0.32845,1.27699696514334,1.7773230879718493,195.78189,195.78189,125.0,1.0
DEU,2018-05-01,106.701,103.9173,3.2,-0.3252273,2.062818586287163,2.9850919135744114,207.25066,207.25066,99.0,1.0
