country,date,gdp_real,gdp_yoy,gdp_qoq_ann,ip,ip_yoy,cpi_yoy,unemp,rate3m,epu_adjusted,nb_articles,rec_q
DEU,2013-10-01,689855.5,1.272052571498361,0.5958406094461743,99.16237333333333,3.2218747466723188,1.3361861284567251,4.8,0.24090236666666667,171.69034333333335,56.0,1.0
DEU,2014-01-01,697058.0,2.898286937743433,4.242096910712623,99.25902,3.0534900623619,1.2061029213436363,4.8,0.2951596,129.18063966666668,72.33333333333333,1.0
DEU,2014-04-01,696911.7,1.691161728694457,-0.08392641520014177,98.77577000000001,1.1265308100820048,1.0756039092768122,4.733333333333333,0.29858333333333337,135.583665,86.0,1.0
DEU,2014-07-01,700787.1,1.7356053735622323,2.242950206105343,98.74356666666665,0.5433719541461582,0.8482577997326324,4.7,0.16456859999999998,237.31152666666662,98.66666666666667,1.0
DEU,2014-10-01,706124.9,2.358377950164936,3.0817326491308528,99.93556333333333,0.7833191982443477,0.5029047094031588,4.633333333333333,0.08147116666666666,206.68564666666668,83.66666666666667,1.0
DEU,2015-01-01,704589.7,1.0804983229516063,-0.8668158791567682,99.29123666666665,0.03229936253217325,-0.05168793665871011,4.5,0.04601616666666667,157.97949733333334,91.33333333333333,1.0
DEU,2015-04-01,708245.7,1.6263179395610727,2.091744534663431,100.51546666666667,1.7618720500636842,0.9689415568179482,4.4,-0.006525833333333334,84.387084,85.0,1.0
DEU,2015-07-01,712048.0,1.6068931634158234,2.164802060391957,100.35437999999999,1.6407542635221706,0.7288836956714562,4.3,-0.0278171,147.74549666666667,87.0,0.0
DEU,2015-10-01,715704.0,1.3565730368664264,2.0696661034630193,99.83893,-0.0907493347272396,0.4092216570930581,4.2,-0.08917603333333333,68.00150833333333,80.66666666666667,0.0
DEU,2016-01-01,721992.8,2.469962305722051,3.561346561025114,100.9021,1.626355140760194,0.30311444044766045,4.066666666666666,-0.18608173333333333,194.20631333333336,162.33333333333334,0.0
DEU,2016-04-01,723601.4,2.1681317655723342,0.8941828399683383,100.51545666666668,0.0005752850944618082,0.13278018246726622,4.0,-0.2580938,169.35059366666667,150.66666666666666,0.0
DEU,2016-07-01,726160.6,1.981973125407266,1.4222244074516333,100.86985666666665,0.5340748230125129,0.4973973256719333,3.8666666666666667,-0.2981258666666667,188.67066333333332,157.66666666666666,0.0
DEU,2016-10-01,729524.2,1.930993818673632,1.8657265141202473,100.96652333333333,1.1309597972339325,1.034625657746176,3.7000000000000006,-0.31248123333333333,119.06676766666668,205.66666666666666,0.0
DEU,2017-01-01,738993.4,2.354677221157875,5.293952084326392,101.44976666666666,0.5445557314268582,1.643196268413331,3.6333333333333333,-0.3278311,166.981843,149.66666666666666,0.0
DEU,2017-04-01,744258.4,2.8547484844556603,2.8804229678965676,103.44713333333334,2.9244954665772256,1.4271318023216721,3.5666666666666664,-0.3299478,214.71818,148.0,0.0
DEU,2017-07-01,750181.4,3.3079183860980743,3.2215053329004206,105.15463333333334,4.24616585794122,1.550703738176577,3.466666666666667,-0.3296322,175.07797333333335,137.0,0.0
DEU,2017-10-01,757786.3,3.874045576555263,4.117043985950097,105.89563333333332,4.902232788991401,1.419968865795081,3.4,-0.3288134,310.3147266666667,110.0,1.0
DEU,2018-01-01,753599.8,1.9765264480034572,-2.1916121817445844,105.31569999999999,3.8140482631415265,1.31930946057038,3.2999999999999994,-0.32828643333333335,152.67089333333334,113.66666666666667,1.0
DEU,2018-04-01,759522.8,2.050954345963718,3.18110238457463,106.08890000000001,2.5532254737741087,1.7335734000066234,3.2000000000000006,-0.32524163333333334,176.32938666666666,131.66666666666666,1.0
